,Year,Country,Fatal,Decade
1647,2004,AUSTRALIA,N,2000.0
1648,2004,SOUTH AFRICA,N,2000.0
1649,2004,USA,N,2000.0
1650,2004,RUSSIA,N,2000.0
1651,2004,USA,N,2000.0
1652,2004,USA,N,2000.0
1653,2004,USA,N,2000.0
1654,2004,USA,N,2000.0
1655,2004,AUSTRALIA,N,2000.0
1656,2004,JAPAN,N,2000.0
1657,2004,AUSTRALIA,Y,2000.0
1658,2004,EGYPT,N,2000.0
1659,2004,USA,N,2000.0
1660,2004,USA,N,2000.0
1662,2004,USA,N,2000.0
1663,2004,AUSTRALIA,N,2000.0
1664,2004,USA,N,2000.0
1665,2004,SOUTH AFRICA,Y,2000.0
1666,2004,USA,N,2000.0
1667,2004,BRAZIL,N,2000.0
1668,2004,USA,N,2000.0
1669,2004,USA,N,2000.0
1671,2004,USA,N,2000.0
1672,2004,BRAZIL,N,2000.0
1673,2004,BAHAMAS,N,2000.0
1674,2004,USA,N,2000.0
1675,2004,BRAZIL,Y,2000.0
1676,2004,AUSTRALIA,N,2000.0
1677,2004,NEW ZEALAND,N,2000.0
1678,2004,TONGA,Y,2000.0
1679,2004,TONGA,Y,2000.0
1680,2004,USA,Y,2000.0
1681,2004,SOUTH AFRICA,N,2000.0
1683,2004,USA,N,2000.0
1684,2004,USA,N,2000.0
1685,2004,BRAZIL,N,2000.0
1686,2004,USA,N,2000.0
1687,2004,REUNION,N,2000.0
1688,2004,USA,N,2000.0
1689,2004,USA,N,2000.0
1690,2004,NEW ZEALAND,N,2000.0
1691,2004,USA,N,2000.0
1692,2004,AUSTRALIA,N,2000.0
1693,2004,BRAZIL,Y,2000.0
1694,2004,NEW ZEALAND,N,2000.0
1695,2004,AUSTRALIA,N,2000.0
1697,2004,EGYPT,Y,2000.0
1698,2004,AUSTRALIA,N,2000.0
1699,2004,AUSTRALIA,N,2000.0
1700,2004,URUGUAY,N,2000.0
1702,2004,VENEZUELA,N,2000.0
1703,2004,VENEZUELA,N,2000.0
1704,2004,SOUTH AFRICA,N,2000.0
1705,2004,AUSTRALIA,N,2000.0
1706,2004,SOUTH AFRICA,N,2000.0
1708,2004,EGYPT,Y,2000.0
1709,2004,AUSTRALIA,N,2000.0
1710,2003,SOUTH AFRICA,N,2000.0
1712,2003,USA,N,2000.0
1713,2003,NEW ZEALAND,Y,2000.0
1714,2003,AUSTRALIA,N,2000.0
1715,2003,AUSTRALIA,N,2000.0
1716,2003,AUSTRALIA,N,2000.0
1717,2003,SOUTH AFRICA,Y,2000.0
1718,2003,USA,N,2000.0
1719,2003,INDIA,N,2000.0
1720,2003,USA,N,2000.0
1721,2003,EGYPT,N,2000.0
1722,2003,SOUTH AFRICA,N,2000.0
1723,2003,AUSTRALIA,N,2000.0
1724,2003,PANAMA,N,2000.0
1725,2003,USA,N,2000.0
1726,2003,AUSTRALIA,N,2000.0
1727,2003,USA,N,2000.0
1728,2003,USA,N,2000.0
1730,2003,USA,N,2000.0
1731,2003,USA,Y,2000.0
1732,2003,USA,N,2000.0
1733,2003,USA,N,2000.0
1734,2003,USA,N,2000.0
1735,2003,USA,N,2000.0
1736,2003,USA,N,2000.0
1737,2003,FIJI,Y,2000.0
1738,2003,USA,N,2000.0
1739,2003,USA,N,2000.0
1740,2003,USA,N,2000.0
1741,2003,USA,N,2000.0
1742,2003,USA,N,2000.0
1743,2003,SOUTH AFRICA,N,2000.0
1745,2003,USA,N,2000.0
1746,2003,USA,N,2000.0
1747,2003,SOUTH AFRICA,Y,2000.0
1748,2003,USA,N,2000.0
1749,2003,USA,N,2000.0
1750,2003,USA,Y,2000.0
1752,2003,SOUTH AFRICA,N,2000.0
1753,2003,AUSTRALIA,N,2000.0
1754,2003,USA,N,2000.0
1755,2003,USA,N,2000.0
1756,2003,BAHAMAS,N,2000.0
1757,2003,USA,N,2000.0
1758,2003,USA,N,2000.0
1759,2003,BAHAMAS,N,2000.0
1760,2003,USA,N,2000.0
1761,2003,FRENCH POLYNESIA,N,2000.0
1762,2003,NEW ZEALAND,N,2000.0
1763,2003,USA,N,2000.0
1764,2003,USA,N,2000.0
1765,2003,BRAZIL,Y,2000.0
1766,2003,USA,N,2000.0
1767,2003,USA,N,2000.0
1768,2003,USA,N,2000.0
1769,2003,USA,N,2000.0
1770,2003,USA,N,2000.0
1772,2003,USA,N,2000.0
1773,2003,USA,N,2000.0
1774,2003,USA,N,2000.0
1775,2003,USA,N,2000.0
1776,2003,USA,N,2000.0
1777,2003,PHILIPPINES,N,2000.0
1778,2003,BRAZIL,N,2000.0
1779,2003,BRAZIL,N,2000.0
1780,2003,BRAZIL,N,2000.0
1781,2003,BRAZIL,N,2000.0
1782,2003,USA,N,2000.0
1783,2003,USA,N,2000.0
1784,2003,USA,N,2000.0
1785,2003,USA,N,2000.0
1786,2003,USA,N,2000.0
1787,2003,USA,N,2000.0
1788,2003,USA,N,2000.0
1789,2003,USA,N,2000.0
1790,2003,VENEZUELA,N,2000.0
1791,2003,USA,N,2000.0
1792,2003,USA,N,2000.0
1793,2003,USA,N,2000.0
1794,2003,NEW ZEALAND,N,2000.0
1795,2003,AUSTRALIA,N,2000.0
1796,2003,USA,N,2000.0
1797,2003,AUSTRALIA,N,2000.0
1798,2003,AUSTRALIA,Y,2000.0
1800,2003,COSTA RICA,N,2000.0
1801,2003,AUSTRALIA,N,2000.0
1802,2002,AUSTRALIA,N,2000.0
1803,2002,SOUTH AFRICA,N,2000.0
1804,2002,AUSTRALIA,N,2000.0
1806,2002,AUSTRALIA,Y,2000.0
1807,2002,BRAZIL,Y,2000.0
1808,2002,MICRONESIA,N,2000.0
1809,2002,USA,N,2000.0
1810,2002,USA,N,2000.0
1811,2002,TURKS & CAICOS,N,2000.0
1812,2002,USA,N,2000.0
1813,2002,USA,N,2000.0
1814,2002,FRENCH POLYNESIA,N,2000.0
1815,2002,USA,N,2000.0
1816,2002,BRAZIL,Y,2000.0
1817,2002,USA,N,2000.0
1818,2002,USA,N,2000.0
1819,2002,USA,N,2000.0
1820,2002,USA,N,2000.0
1821,2002,USA,N,2000.0
1822,2002,USA,N,2000.0
1823,2002,USA,N,2000.0
1824,2002,USA,N,2000.0
1825,2002,TONGA,N,2000.0
1826,2002,USA,N,2000.0
1827,2002,USA,N,2000.0
1828,2002,BRAZIL,N,2000.0
1829,2002,USA,N,2000.0
1830,2002,SOUTH AFRICA,N,2000.0
1831,2002,USA,N,2000.0
1832,2002,USA,N,2000.0
1833,2002,USA,N,2000.0
1834,2002,USA,N,2000.0
1835,2002,USA,N,2000.0
1836,2002,USA,N,2000.0
1837,2002,USA,N,2000.0
1838,2002,UNITED KINGDOM,N,2000.0
1839,2002,USA,N,2000.0
1840,2002,USA,N,2000.0
1841,2002,USA,N,2000.0
1842,2002,USA,N,2000.0
1843,2002,USA,Y,2000.0
1844,2002,BRAZIL,N,2000.0
1845,2002,USA,N,2000.0
1846,2002,AUSTRALIA,N,2000.0
1847,2002,USA,N,2000.0
1849,2002,PAPUA NEW GUINEA,N,2000.0
1850,2002,PAPUA NEW GUINEA,Y,2000.0
1851,2002,USA,N,2000.0
1852,2002,USA,N,2000.0
1853,2002,USA,N,2000.0
1854,2002,USA,N,2000.0
1855,2002,SOUTH AFRICA,N,2000.0
1856,2002,USA,N,2000.0
1857,2002,USA,N,2000.0
1858,2002,USA,N,2000.0
1859,2002,USA,N,2000.0
1860,2002,COSTA RICA,N,2000.0
1861,2002,PAPUA NEW GUINEA,N,2000.0
1862,2002,USA,N,2000.0
1863,2002,BRAZIL,N,2000.0
1864,2002,AUSTRALIA,N,2000.0
1865,2002,AUSTRALIA,Y,2000.0
1867,2002,USA,N,2000.0
1868,2002,USA,N,2000.0
1869,2002,AUSTRALIA,N,2000.0
1870,2002,BAHAMAS,N,2000.0
1871,2002,USA,N,2000.0
1872,2002,USA,N,2000.0
1873,2002,USA,N,2000.0
1874,2002,USA,N,2000.0
1875,2002,BRAZIL,Y,2000.0
1876,2002,USA,N,2000.0
1877,2002,USA,N,2000.0
1878,2002,USA,N,2000.0
1880,2002,TURKS & CAICOS,Y,2000.0
1881,2002,AUSTRALIA,N,2000.0
1882,2002,FIJI,Y,2000.0
1883,2002,AUSTRALIA,N,2000.0
1884,2002,AUSTRALIA,N,2000.0
1885,2002,AUSTRALIA,N,2000.0
1886,2002,SOUTH AFRICA,N,2000.0
1887,2002,BRAZIL,Y,2000.0
1888,2002,SOUTH AFRICA,N,2000.0
1889,2002,USA,N,2000.0
1890,2001,AUSTRALIA,N,2000.0
1891,2001,AUSTRALIA,N,2000.0
1892,2001,USA,N,2000.0
1894,2001,SOUTH AFRICA,N,2000.0
1895,2001,AUSTRALIA,N,2000.0
1896,2001,MEXICO,N,2000.0
1897,2001,AUSTRALIA,N,2000.0
1898,2001,USA,N,2000.0
1899,2001,USA,N,2000.0
1900,2001,USA,Y,2000.0
1901,2001,USA,N,2000.0
1902,2001,USA,N,2000.0
1903,2001,UNITED KINGDOM,N,2000.0
1904,2001,USA,N,2000.0
1905,2001,USA,N,2000.0
1906,2001,USA,N,2000.0
1907,2001,USA,Y,2000.0
1908,2001,USA,N,2000.0
1909,2001,USA,N,2000.0
1910,2001,USA,Y,2000.0
1911,2001,BAHAMAS,N,2000.0
1912,2001,USA,N,2000.0
1913,2001,USA,N,2000.0
1914,2001,USA,N,2000.0
1915,2001,USA,N,2000.0
1916,2001,USA,N,2000.0
1917,2001,USA,N,2000.0
1918,2001,USA,N,2000.0
1919,2001,USA,N,2000.0
1920,2001,USA,N,2000.0
1921,2001,USA,N,2000.0
1922,2001,USA,N,2000.0
1923,2001,USA,N,2000.0
1924,2001,BAHAMAS,N,2000.0
1925,2001,THAILAND,N,2000.0
1926,2001,USA,N,2000.0
1927,2001,BAHAMAS,N,2000.0
1928,2001,ITALY,N,2000.0
1929,2001,USA,N,2000.0
1930,2001,USA,N,2000.0
1931,2001,USA,N,2000.0
1932,2001,USA,N,2000.0
1933,2001,USA,N,2000.0
1934,2001,USA,N,2000.0
1935,2001,MEXICO,N,2000.0
1936,2001,USA,N,2000.0
1937,2001,USA,N,2000.0
1938,2001,USA,N,2000.0
1939,2001,USA,N,2000.0
1940,2001,USA,N,2000.0
1942,2001,USA,N,2000.0
1943,2001,USA,N,2000.0
1944,2001,USA,N,2000.0
1945,2001,USA,N,2000.0
1946,2001,PHILIPPINES,N,2000.0
1948,2001,SOUTH AFRICA,N,2000.0
1949,2001,AUSTRALIA,N,2000.0
1950,2001,USA,N,2000.0
1951,2001,FIJI,Y,2000.0
1952,2001,USA,N,2000.0
1953,2001,USA,N,2000.0
1954,2001,USA,N,2000.0
1955,2001,USA,N,2000.0
1956,2001,USA,N,2000.0
1957,2001,USA,N,2000.0
1958,2001,USA,N,2000.0
1959,2001,USA,N,2000.0
1960,2001,USA,N,2000.0
1961,2001,USA,N,2000.0
1962,2001,USA,N,2000.0
1963,2001,USA,N,2000.0
1964,2001,SOUTH AFRICA,N,2000.0
1965,2001,AUSTRALIA,N,2000.0
1966,2001,USA,N,2000.0
1967,2001,BRAZIL,N,2000.0
1968,2001,AUSTRALIA,N,2000.0
1969,2001,USA,N,2000.0
1970,2001,USA,N,2000.0
1972,2001,BRAZIL,Y,2000.0
1973,2001,CARIBBEAN SEA,Y,2000.0
1974,2001,AUSTRALIA,N,2000.0
1976,2001,AUSTRALIA,N,2000.0
1977,2001,AUSTRALIA,N,2000.0
1978,2001,CUBA,N,2000.0
1979,2001,AUSTRALIA,N,2000.0
1980,2001,USA,N,2000.0
1981,2001,NEW ZEALAND,N,2000.0
1982,2000,AUSTRALIA,N,2000.0
1983,2000,FIJI,Y,2000.0
1984,2000,AUSTRALIA,N,2000.0
1985,2000,CANADA,N,2000.0
1986,2000,AUSTRALIA,N,2000.0
1987,2000,NEW ZEALAND,Y,2000.0
1988,2000,AUSTRALIA,N,2000.0
1990,2000,USA,N,2000.0
1992,2000,AUSTRALIA,N,2000.0
1993,2000,AUSTRALIA,Y,2000.0
1994,2000,USA,N,2000.0
1995,2000,AUSTRALIA,N,2000.0
1996,2000,USA,N,2000.0
1997,2000,USA,N,2000.0
1998,2000,USA,N,2000.0
1999,2000,USA,N,2000.0
2000,2000,USA,N,2000.0
2001,2000,USA,N,2000.0
2002,2000,USA,N,2000.0
2003,2000,USA,N,2000.0
2004,2000,AUSTRALIA,Y,2000.0
2005,2000,AUSTRALIA,Y,2000.0
2006,2000,AUSTRALIA,N,2000.0
2007,2000,OKINAWA,Y,2000.0
2008,2000,USA,N,2000.0
2009,2000,USA,N,2000.0
2010,2000,USA,N,2000.0
2011,2000,USA,N,2000.0
2012,2000,USA,N,2000.0
2013,2000,SOUTH AFRICA,N,2000.0
2014,2000,TANZANIA,Y,2000.0
2015,2000,USA,N,2000.0
2016,2000,REUNION,N,2000.0
2017,2000,TANZANIA,Y,2000.0
2018,2000,USA,N,2000.0
2019,2000,USA,Y,2000.0
2020,2000,USA,N,2000.0
2021,2000,USA,N,2000.0
2022,2000,USA,N,2000.0
2023,2000,USA,N,2000.0
2024,2000,USA,N,2000.0
2027,2000,TANZANIA,Y,2000.0
2028,2000,USA,N,2000.0
2029,2000,USA,N,2000.0
2030,2000,USA,N,2000.0
2031,2000,USA,N,2000.0
2032,2000,SOUTH AFRICA,N,2000.0
2033,2000,SOUTH AFRICA,N,2000.0
2034,2000,SOUTH AFRICA,N,2000.0
2035,2000,TONGA,N,2000.0
2036,2000,USA,N,2000.0
2037,2000,USA,N,2000.0
2038,2000,USA,N,2000.0
2039,2000,USA,N,2000.0
2040,2000,USA,N,2000.0
2041,2000,USA,N,2000.0
2042,2000,USA,N,2000.0
2043,2000,USA,N,2000.0
2044,2000,TANZANIA,Y,2000.0
2045,2000,PAPUA NEW GUINEA,Y,2000.0
2046,2000,NEW ZEALAND,N,2000.0
2047,2000,USA,N,2000.0
2048,2000,USA,N,2000.0
2049,2000,USA,N,2000.0
2050,2000,USA,N,2000.0
2051,2000,USA,N,2000.0
2052,2000,USA,N,2000.0
2053,2000,TANZANIA,Y,2000.0
2054,2000,NEW CALEDONIA,Y,2000.0
2056,2000,PAPUA NEW GUINEA,N,2000.0
2057,2000,PAPUA NEW GUINEA,Y,2000.0
2058,2000,USA,N,2000.0
2059,2000,USA,N,2000.0
2060,2000,USA,N,2000.0
2061,2000,AUSTRALIA,N,2000.0
2062,2000,USA,N,2000.0
2063,2000,USA,N,2000.0
2064,2000,NEW CALEDONIA,Y,2000.0
2065,2000,AUSTRALIA,N,2000.0
2066,2000,AUSTRALIA,N,2000.0
2067,2000,AUSTRALIA,N,2000.0
2069,2000,AUSTRALIA,N,2000.0
2070,2000,USA,N,2000.0
2071,2000,USA,N,2000.0
2072,2000,SOUTH AFRICA,N,2000.0
2073,2000,ENGLAND,N,2000.0
2074,2000,NEW ZEALAND,N,2000.0
2075,2000,AUSTRALIA,N,2000.0
2076,2000,REUNION,Y,2000.0
2077,2000,THAILAND,Y,2000.0
2078,2000,USA,N,2000.0
2079,1999,NEW ZEALAND,N,1990.0
2080,1999,NEW ZEALAND,N,1990.0
2081,1999,NEW ZEALAND,N,1990.0
2082,1999,BRAZIL,N,1990.0
2084,1999,BRAZIL,N,1990.0
2085,1999,USA,N,1990.0
2086,1999,USA,N,1990.0
2087,1999,USA,N,1990.0
2088,1999,USA,N,1990.0
2089,1999,SOUTH AFRICA,N,1990.0
2090,1999,BRAZIL,N,1990.0
2091,1999,MARSHALL ISLANDS,N,1990.0
2092,1999,MARSHALL ISLANDS,N,1990.0
2093,1999,USA,N,1990.0
2094,1999,USA,N,1990.0
2095,1999,USA,N,1990.0
2096,1999,USA,N,1990.0
2097,1999,USA,N,1990.0
2098,1999,ITALY,N,1990.0
2099,1999,USA,N,1990.0
2100,1999,USA,N,1990.0
2101,1999,USA,N,1990.0
2102,1999,USA,N,1990.0
2103,1999,USA,N,1990.0
2104,1999,USA,N,1990.0
2105,1999,USA,N,1990.0
2106,1999,USA,N,1990.0
2107,1999,MARSHALL ISLANDS,N,1990.0
2108,1999,USA,N,1990.0
2109,1999,USA,N,1990.0
2110,1999,USA,N,1990.0
2111,1999,BAHAMAS,N,1990.0
2112,1999,SOUTH AFRICA,N,1990.0
2113,1999,USA,N,1990.0
2114,1999,USA,N,1990.0
2115,1999,SOUTH AFRICA,Y,1990.0
2116,1999,USA,N,1990.0
2117,1999,USA,N,1990.0
2118,1999,SOUTH AFRICA,N,1990.0
2119,1999,USA,N,1990.0
2120,1999,USA,N,1990.0
2121,1999,USA,N,1990.0
2122,1999,USA,N,1990.0
2123,1999,AUSTRALIA,Y,1990.0
2124,1999,BRAZIL,N,1990.0
2125,1999,MAURITIUS,N,1990.0
2126,1999,REUNION,Y,1990.0
2127,1999,USA,N,1990.0
2128,1999,NEW ZEALAND,N,1990.0
2129,1999,BRAZIL,N,1990.0
2130,1999,USA,Y,1990.0
2131,1999,NEW CALEDONIA,N,1990.0
2132,1999,NEW ZEALAND,N,1990.0
2133,1999,USA,N,1990.0
2134,1999,USA,N,1990.0
2135,1999,USA,N,1990.0
2136,1999,AUSTRALIA,N,1990.0
2137,1999,USA,N,1990.0
2138,1999,MAURITIUS,N,1990.0
2139,1999,SOUTH AFRICA,N,1990.0
2140,1999,NEW ZEALAND,N,1990.0
2142,1999,REUNION,Y,1990.0
2143,1999,SOUTH AFRICA,N,1990.0
2145,1998,USA,N,1990.0
2146,1998,AUSTRALIA,N,1990.0
2147,1998,SOUTH AFRICA,N,1990.0
2148,1998,SOUTH AFRICA,N,1990.0
2149,1998,AUSTRALIA,N,1990.0
2150,1998,USA,Y,1990.0
2151,1998,USA,N,1990.0
2152,1998,USA,N,1990.0
2153,1998,USA,N,1990.0
2154,1998,JAPAN,N,1990.0
2155,1998,BRAZIL,Y,1990.0
2156,1998,USA,N,1990.0
2157,1998,SOUTH AFRICA,N,1990.0
2158,1998,USA,N,1990.0
2159,1998,BRAZIL,N,1990.0
2160,1998,REUNION,N,1990.0
2161,1998,USA,N,1990.0
2162,1998,USA,N,1990.0
2163,1998,USA,N,1990.0
2164,1998,SOUTH AFRICA,N,1990.0
2165,1998,USA,N,1990.0
2166,1998,SENEGAL,N,1990.0
2167,1998,USA,N,1990.0
2169,1998,USA,N,1990.0
2170,1998,USA,N,1990.0
2171,1998,BAHAMAS,N,1990.0
2172,1998,USA,N,1990.0
2173,1998,SOUTH AFRICA,N,1990.0
2174,1998,SOUTH AFRICA,N,1990.0
2175,1998,SOUTH AFRICA,N,1990.0
2176,1998,BRAZIL,N,1990.0
2177,1998,USA,N,1990.0
2178,1998,SOUTH AFRICA,N,1990.0
2179,1998,SOUTH AFRICA,N,1990.0
2180,1998,SOUTH AFRICA,N,1990.0
2181,1998,AUSTRALIA,Y,1990.0
2182,1998,SOUTH AFRICA,Y,1990.0
2183,1998,USA,N,1990.0
2184,1998,SOUTH AFRICA,N,1990.0
2185,1998,SOUTH AFRICA,N,1990.0
2186,1998,SOUTH AFRICA,N,1990.0
2187,1998,SOUTH AFRICA,N,1990.0
2188,1998,USA,N,1990.0
2189,1998,USA,N,1990.0
2190,1998,USA,N,1990.0
2191,1998,SOUTH AFRICA,N,1990.0
2192,1998,MOZAMBIQUE,Y,1990.0
2193,1998,USA,N,1990.0
2194,1998,USA,N,1990.0
2195,1998,BRAZIL,Y,1990.0
2196,1998,NEW CALEDONIA,N,1990.0
2197,1998,USA,N,1990.0
2198,1998,SOUTH AFRICA,N,1990.0
2199,1998,USA,N,1990.0
2200,1998,USA,N,1990.0
2202,1998,NEW CALEDONIA,N,1990.0
2203,1998,REUNION,Y,1990.0
2204,1998,SOUTH AFRICA,N,1990.0
2205,1998,AUSTRALIA,N,1990.0
2206,1998,MOZAMBIQUE,N,1990.0
2207,1998,SOUTH AFRICA,Y,1990.0
2208,1998,REUNION,Y,1990.0
2209,1998,USA,N,1990.0
2210,1997,SOUTH AFRICA,Y,1990.0
2211,1997,SOUTH AFRICA,N,1990.0
2213,1997,USA,N,1990.0
2214,1997,AUSTRALIA,N,1990.0
2215,1997,USA,N,1990.0
2217,1997,AUSTRALIA,N,1990.0
2218,1997,USA,N,1990.0
2219,1997,USA,N,1990.0
2220,1997,USA,N,1990.0
2221,1997,SOUTH AFRICA,N,1990.0
2222,1997,USA,N,1990.0
2223,1997,BRAZIL,Y,1990.0
2224,1997,USA,N,1990.0
2225,1997,USA,N,1990.0
2226,1997,USA,N,1990.0
2227,1997,USA,N,1990.0
2228,1997,USA,N,1990.0
2229,1997,USA,N,1990.0
2231,1997,MEXICO,Y,1990.0
2232,1997,USA,N,1990.0
2233,1997,EGYPT,N,1990.0
2234,1997,EGYPT,Y,1990.0
2235,1997,USA,N,1990.0
2236,1997,USA,N,1990.0
2237,1997,USA,N,1990.0
2238,1997,USA,N,1990.0
2239,1997,USA,N,1990.0
2240,1997,USA,N,1990.0
2241,1997,AUSTRALIA,N,1990.0
2242,1997,SOUTH AFRICA,Y,1990.0
2243,1997,BRAZIL,N,1990.0
2244,1997,USA,N,1990.0
2245,1997,OKINAWA,Y,1990.0
2246,1997,BRAZIL,N,1990.0
2247,1997,USA,N,1990.0
2248,1997,FIJI,N,1990.0
2249,1997,USA,N,1990.0
2250,1997,BRAZIL,UNKNOWN,1990.0
2251,1997,USA,N,1990.0
2252,1997,USA,N,1990.0
2253,1997,USA,N,1990.0
2254,1997,USA,N,1990.0
2255,1997,BAHAMAS,N,1990.0
2256,1997,BAHAMAS,N,1990.0
2257,1997,BRAZIL,N,1990.0
2258,1997,AUSTRALIA,N,1990.0
2259,1997,AUSTRALIA,N,1990.0
2260,1997,USA,UNKNOWN,1990.0
2261,1997,REUNION,N,1990.0
2262,1997,AUSTRALIA,N,1990.0
2263,1997,AUSTRALIA,N,1990.0
2264,1997,AUSTRALIA,Y,1990.0
2265,1997,REUNION,Y,1990.0
2266,1997,AUSTRALIA,N,1990.0
2267,1996,AUSTRALIA,UNKNOWN,1990.0
2268,1996,SOUTH AFRICA,N,1990.0
2269,1996,NEW CALEDONIA,Y,1990.0
2270,1996,NEW CALEDONIA,N,1990.0
2271,1996,USA,N,1990.0
2272,1996,USA,N,1990.0
2273,1996,BRAZIL,N,1990.0
2274,1996,BRAZIL,N,1990.0
2275,1996,OKINAWA,Y,1990.0
2276,1996,USA,N,1990.0
2277,1996,USA,N,1990.0
2278,1996,USA,N,1990.0
2279,1996,BRAZIL,N,1990.0
2280,1996,USA,N,1990.0
2281,1996,NEW ZEALAND,N,1990.0
2282,1996,USA,N,1990.0
2283,1996,USA,N,1990.0
2284,1996,USA,N,1990.0
2286,1996,SOUTH AFRICA,N,1990.0
2287,1996,USA,N,1990.0
2288,1996,USA,N,1990.0
2289,1996,USA,N,1990.0
2290,1996,USA,N,1990.0
2291,1996,OKINAWA,Y,1990.0
2292,1996,EGYPT / ISRAEL,N,1990.0
2293,1996,USA,N,1990.0
2294,1996,USA,N,1990.0
2295,1996,USA,UNKNOWN,1990.0
2296,1996,USA,N,1990.0
2297,1996,USA,N,1990.0
2298,1996,BAHAMAS,N,1990.0
2299,1996,USA,N,1990.0
2300,1996,AUSTRALIA,N,1990.0
2301,1996,SOUTH AFRICA,N,1990.0
2302,1996,SOUTH AFRICA,N,1990.0
2303,1996,AUSTRALIA,Y,1990.0
2304,1996,USA,N,1990.0
2305,1996,SOUTH KOREA,Y,1990.0
2306,1996,USA,N,1990.0
2307,1996,USA,UNKNOWN,1990.0
2308,1996,AUSTRALIA,N,1990.0
2309,1996,AUSTRALIA,N,1990.0
2310,1996,BRAZIL,Y,1990.0
2311,1996,AUSTRALIA,N,1990.0
2312,1996,AUSTRALIA,N,1990.0
2313,1996,AUSTRALIA,N,1990.0
2314,1996,USA,N,1990.0
2315,1996,PAPUA NEW GUINEA,Y,1990.0
2316,1996,PAPUA NEW GUINEA,N,1990.0
2317,1996,PAPUA NEW GUINEA,Y,1990.0
2318,1996,DOMINICAN REPUBLIC,Y,1990.0
2319,1996,AUSTRALIA,N,1990.0
2320,1996,USA,N,1990.0
2321,1996,AUSTRALIA,N,1990.0
2322,1996,USA,N,1990.0
2323,1996,AUSTRALIA,UNKNOWN,1990.0
2324,1996,AUSTRALIA,N,1990.0
2325,1996,REUNION,Y,1990.0
2326,1996,FIJI,Y,1990.0
2327,1996,USA,N,1990.0
2328,1995,USA,UNKNOWN,1990.0
2329,1995,NEW ZEALAND,N,1990.0
2331,1995,NORTHERN ARABIAN SEA,N,1990.0
2332,1995,AUSTRALIA,N,1990.0
2333,1995,USA,N,1990.0
2334,1995,USA,N,1990.0
2335,1995,AUSTRALIA,N,1990.0
2336,1995,USA,N,1990.0
2337,1995,USA,N,1990.0
2338,1995,USA,N,1990.0
2339,1995,USA,N,1990.0
2340,1995,USA,N,1990.0
2341,1995,USA,N,1990.0
2342,1995,REUNION,Y,1990.0
2343,1995,USA,Y,1990.0
2344,1995,AUSTRALIA,Y,1990.0
2345,1995,USA,N,1990.0
2347,1995,USA,N,1990.0
2348,1995,USA,N,1990.0
2349,1995,BRAZIL,N,1990.0
2350,1995,USA,N,1990.0
2351,1995,USA,N,1990.0
2352,1995,USA,N,1990.0
2353,1995,USA,N,1990.0
2354,1995,USA,N,1990.0
2355,1995,USA,N,1990.0
2356,1995,TONGA,N,1990.0
2357,1995,USA,N,1990.0
2359,1995,USA,N,1990.0
2360,1995,USA,N,1990.0
2361,1995,USA,N,1990.0
2364,1995,USA,N,1990.0
2365,1995,USA,N,1990.0
2366,1995,USA,N,1990.0
2367,1995,USA,N,1990.0
2368,1995,USA,N,1990.0
2369,1995,USA,N,1990.0
2370,1995,USA,N,1990.0
2371,1995,BRAZIL,Y,1990.0
2372,1984,SOUTH AFRICA,N,1980.0
2373,1995,USA,N,1990.0
2374,1995,USA,N,1990.0
2375,1995,USA,N,1990.0
2376,1995,USA,N,1990.0
2377,1995,USA,N,1990.0
2378,1995,USA,N,1990.0
2379,1995,USA,N,1990.0
2380,1995,USA,N,1990.0
2381,1995,USA,N,1990.0
2382,1995,USA,N,1990.0
2383,1995,HONG KONG,Y,1990.0
2384,1995,HONG KONG,Y,1990.0
2385,1995,HONG KONG,Y,1990.0
2386,1995,USA,N,1990.0
2387,1995,FIJI,Y,1990.0
2388,1995,AUSTRALIA,UNKNOWN,1990.0
2389,1995,SOUTH KOREA,Y,1990.0
2391,1995,USA,N,1990.0
2392,1995,AUSTRALIA,N,1990.0
2393,1995,JAPAN,Y,1990.0
2394,1995,AUSTRALIA,N,1990.0
2395,1995,AUSTRALIA,N,1990.0
2396,1995,BRAZIL,Y,1990.0
2397,1995,SOUTH AFRICA,N,1990.0
2398,1995,VENEZUELA,N,1990.0
2399,1995,SOUTH AFRICA,Y,1990.0
2400,1995,BRAZIL,N,1990.0
2402,1995,AUSTRALIA,N,1990.0
2404,1995,USA,UNKNOWN,1990.0
2405,1994,SOUTH AFRICA,N,1990.0
2406,1994,USA,N,1990.0
2407,1994,BRAZIL,N,1990.0
2408,1994,BRAZIL,N,1990.0
2409,1994,VANUATU,UNKNOWN,1990.0
2411,1994,USA,Y,1990.0
2412,1994,BRAZIL,Y,1990.0
2413,1994,SOUTH AFRICA,N,1990.0
2414,1994,USA,N,1990.0
2415,1994,USA,N,1990.0
2416,1994,BRAZIL,N,1990.0
2417,1994,BRAZIL,N,1990.0
2418,1994,USA,N,1990.0
2419,1994,USA,N,1990.0
2420,1994,USA,N,1990.0
2421,1994,USA,N,1990.0
2422,1994,USA,Y,1990.0
2423,1994,USA,N,1990.0
2424,1994,JAPAN,N,1990.0
2425,1994,BRAZIL,N,1990.0
2426,1994,BRAZIL,Y,1990.0
2427,1994,REUNION,Y,1990.0
2428,1994,SOUTH AFRICA,Y,1990.0
2429,1994,SOUTH AFRICA,N,1990.0
